"We congratulate the Secretary-General for his initiative.
","Felicitamos al Secretario General por su iniciativa.
","Мы поздравляем Генерального секретаря в связи с его инициативой.
","我们祝贺秘书长的这一创举。
","Nous félicitons le Secrétaire général de cette initiative.
"
"In the larger interests of this Organization, we should all welcome the thrust of the Secretary-General’s proposals and not take issue with too many details.
","En el interés más amplio de esta Organización, todos debemos acoger con beneplácito el objetivo principal de las propuestas del Secretario General y no prestar atención excesiva a los detalles.
","В более широких интересах этой Организации нам всем нужно приветствовать общую идею предложений Генерального секретаря и не смотреть на вопрос слишком детально.
","从联合国更广泛的利益而言,我们都应欢迎秘书长建议的主旨,而不应对过多的细节提出异议。
","Dans l'intérêt général de l'Organisation, nous devrions tous nous féliciter de l'orientation des propositions du Secrétaire général et ne pas trop insister sur des points de détail.
"
"Singapore adopts such an approach.
","Singapur aplica tal enfoque.
","Сингапур стоит за такой подход.
","新加坡采取这种态度。
","Telle est en tout cas l'attitude de Singapour.
"
"We have, for example, questions about some specific details of his proposals to place the United Nations finances on a sounder footing and to streamline its operations.
","Por ejemplo, tenemos preguntas que plantear acerca de algunos detalles específicos de sus propuestas de dar a las finanzas de las Naciones Unidas una base más sólida y de racionalizar sus operaciones.
","У нас есть, к примеру, вопросы относительно некоторых специфических деталей его предложений о том, чтобы поставить финансы Организации Объединенных Наций на здоровую основу и рационализировать ее операции.
","例如,我们对秘书长提出的将联合国的财政建立在更健全的基础上和精简联合国业务的建议的某些细节有疑问。
","Nous avons, par exemple, des réserves quant à certains détails particuliers de ses propositions tendant à asseoir l'Organisation sur des bases financières plus saines et de rationaliser ses opérations.
"
"But we have nonetheless contributed actively to the effort to streamline budgetary and administrative procedures in the Secretariat and will continue to do so.
","No obstante, hemos contribuido activamente a los esfuerzos orientados a racionalizar los procedimientos administrativos y presupuestarios en la Secretaría, y continuaremos haciéndolo.
","Тем не менее мы активно участвовали в усилиях по упрощению финансовых и административных процедур в Секретариате и будем поступать в этом духе.
","但是,我们仍积极参与了精简秘书处的预算的行政程序的努力,并还将继续这样做。
","Mais nous avons néanmoins contribué activement à l'effort fait pour rationaliser le processus budgétaire et administratif du Secrétariat, et nous continuerons d'agir en ce sens.
"
"By taking a pragmatic and eclectic approach, we hope to help move the reform process forward, even if we may have questions on specific aspects.
","Mediante la adopción de un enfoque pragmático y ecléctico, esperamos contribuir al avance del proceso de reforma, aunque tengamos preguntas sobre aspectos específicos.
","Применяя прагматичный и эклектический подход, мы надеемся продвинуть вперед процесс реформы, даже если у нас и есть вопросы по отдельным аспектам.
","我们希望通过务实和兼收并蓄的做法帮助改革进程取得进展,尽管我们可能对具体的方面有疑问。
","En adoptant une démarche pragmatique et éclectique, nous espérons contribuer à faire évoluer le processus de réforme, même si nous avons des réserves sur certains aspects particuliers.
"
"We will continue to work with the Secretary-General and other Member States to make the United Nations a more efficient and effective Organization — one that will serve the interests of all its Members, big and small, developing as well as industrialized.
","Continuaremos trabajando con el Secretario General y otros Estados Miembros para que las Naciones Unidas se conviertan en una Organización más eficiente y eficaz, que sirva a los intereses de todos sus Miembros, grandes y pequeños, en desarrollo e industrializados.
","Мы по-прежнему будем сотрудничать с Генеральным секретарем и другими государствами-членами, с тем чтобы превратить Организацию Объединенных Наций в более эффективную Организацию, такую, которая будет служить интересам всех своих государств-членов, больших и малых, развивающихся и промышленно развитых.
","我们将继续与秘书长和其他会员国一道努力,使联合国成为更高效率和更有效力的组织,成为一个为所有会员国、不论大国还是小国、不论发展中国家还是发达国家的利益服务的组织。
","Nous continuerons à collaborer avec le Secrétaire général et les autres États Membres pour faire de l'ONU une organisation plus efficace, une Organisation qui serve les intérêts de tous ses Membres, petits ou grands, pays en développement ou pays industrialisés.
"
"The Secretary-General’s proposals on the United Nations management, administration and structure have sometimes been directly or indirectly linked to the ongoing effort by Member States to prepare the United Nations political leadership for the twenty-first century through Security Council reform.
","Las propuestas del Secretario General sobre la gestión, la administración y la estructura de las Naciones Unidas a veces se han vinculado en forma directa o indirecta a los esfuerzos en curso que realizan los Estados Miembros para preparar a los dirigentes políticos de las Naciones Unidas para el siglo XXI mediante la reforma del Consejo de Seguridad.
","Предложения Генерального секретаря по управлению, администрации и структуре Организации Объединенных Наций иногда прямо или косвенно связаны с продолжающимися усилиями государств-членов подготовить политическое руководство Организации Объединенных Наций к задачам XXI века через реформу Совета Безопасности.
","秘书长关于联合国的管理、行政和结构的建议有时是同会员国目前准备通过安全理事会改革使联合国的政治领导适应21世纪的这种努力直接或间接的联系起来。
","Les propositions du Secrétaire général concernant la gestion, l'administration et la structure de l'ONU ont parfois été liées directement ou indirectement aux efforts déployés actuellement par les États Membres pour préparer les Nations Unies à jouer au XXIe siècle un rôle politique prépondérant par le biais d'une réforme du Conseil de sécurité.
"
"We are not confident that this is the correct approach.
","No creemos que ese sea el enfoque correcto.
","Мы не уверены, что это правильный подход.
","我们并不确信这是正确的途径。
","Nous ne sommes pas certains que cette démarche soit la bonne.
"
"Progress has not been slow because of the ill will of one State or another.
","Los progresos no han sido lentos debido a la mala voluntad de uno u otro Estado.
","Прогресс был медленным не потому, что то или иное государство не проявляло доброй воли.
","并不是由于某一个国家的恶意进展才缓慢。
","Les progrès n'ont pas été lents en raison de la mauvaise volonté d'un État ou d'un autre.
"
"Prospects for further progress are dim not merely because one country or another has lacked the will to cut through the web of vested interests.
","Las perspectivas de que se logren nuevos progresos no son sombrías simplemente porque un país u otro no haya tenido la voluntad de atravesar la red de intereses creados.
","Перспективы дальнейшего прогресса невелики не потому, что той или иной стране не хватало воли разорвать паутину имущественных интересов.
","并不仅因为某一国家缺乏放弃即得利益的意愿才使取得进一步进展的前景暗淡。
","Les perspectives de nouveaux progrès sont sombres, pas seulement parce que la volonté politique fait défaut à un pays ou à un autre de trancher le noeud gardien des intérêts acquis.
"
"They go beyond the volitions and intentions of individual countries and are embedded in the nature and inescapable realities of international organization in an international system that is still largely defined by relations between sovereign States.
","Trascienden la voluntad y las intenciones de los países individuales y están impregnados del carácter y la realidad ineludible de la organización internacional en un sistema internacional al que siguen definiendo en gran medida las relaciones entre los Estados soberanos.
","Они выходят за рамки желаний или намерений отдельных стран и кроются в характере и неизбежных реалиях международной организации в международной системе, которая по-прежнему в большой степени определяется отношениями между суверенными государствами.
","这些原因超出了个别国家的愿望和意图,而是根植于基本上仍然为主权国家间关系所左右的国际体制内国际组织的性质和无可避免的现实。
","Elles vont au-delà des volontés et des intentions de chaque pays et sont enracinées dans la nature et les réalités inéluctables d'une organisation internationale qui appartient à un système international qui est encore largement défini par les relations entre États souverains.
"
"No great Power, or even a Power with aspirations to greatness, has ever been willing to submit its own vital interests to United Nations jurisdiction.
","Ninguna gran Potencia, mucho menos una Potencia con aspiraciones de grandeza, ha deseado jamás someter sus propios intereses vitales a la jurisdicción de las Naciones Unidas.
","Никогда никакая великая держава или даже держава, стремящаяся стать великой, не подчиняла свои собственные жизненные интересы юрисдикции Организации Объединенных Наций.
","没有任何大国、或是想当大国的国家曾经愿意将自己的重大利益交由联合国管辖。
","Nulle grande puissance, voire aucune puissance ayant des aspirations à la grandeur, n'a jamais été disposée à soumettre ses propres intérêts vitaux à la juridiction des Nations Unies.
"
"This fact of international life underlies the current reform stalemate.
","Este hecho de la vida internacional es una de las causas subyacentes del actual estancamiento de la reforma.
","Эта реалия международной жизни обусловливает тупик в осуществлении нынешней реформы.
","国际生活的这一事实是当前改革停滞不前的内在原因。
","Ce fait de la vie internationale sous-tend l'impasse où se trouve actuellement la réforme.
"
"They want a United Nations just strong and credible enough to serve as an effective instrument of their will and policies.
","Quieren unas Naciones Unidas que sean lo suficientemente firmes y dignas de crédito como para servir de instrumento eficaz de su voluntad y sus políticas.
","Им нужна Организация Объединенных Наций как просто сильная и заслуживающая доверия настолько, чтобы служить эффективным инструментом осуществления их воли и политики.
","他们要的只是联合国的实力和信誉足以成为他们的意志和政治的有效工具。
","Elles veulent une Organisation suffisamment forte et crédible de nature à être efficacement au service de leur volonté et de leurs politiques.
"
"It is only small countries that are more inclined to take the United Nations on its own terms and in its own right.
","Sólo los países pequeños tienden más a considerar a las Naciones Unidas en sus propios términos y en su propio derecho.
","Только небольшие страны более склонны принимать Организацию Объединенных Наций на ее условиях и как таковую.
","只有小国才更倾向于按照联合国的主张和是非看待联合国。
","Seuls les petits pays sont plus enclins à accepter l'ONU telle qu'elle est.
"
"Small countries are not necessarily more virtuous — we merely have fewer options.
","Los países pequeños no son necesariamente más virtuosos; simplemente contamos con menos opciones.
","Небольшие страны совсем необязательно более благородны; просто у нас меньше возможностей выбора.
","小国未必更有德行,只不过我们的选择更少罢了。
","Ce n'est pas qu'ils soient plus vertueux; leurs options sont simplement plus limitées.
"
"This reality has been underscored by our discussions on Security Council reform.
","Esta realidad se ha puesto de relieve en nuestras deliberaciones sobre la reforma del Consejo de Seguridad.
","Эта реальность недооценивалась в ходе наших обсуждений реформы Совета Безопасности.
","我们在安全理事会改革的讨论凸显了这一现实。
","Cette réalité a été soulignée dans nos discussions sur la réforme du Conseil de sécurité.
"
"The really crucial decisions that will allow Security Council reform to move decisively forward or stall it indefinitely are going to be taken in Washington, London, Paris, Beijing or Moscow.
","Las decisiones realmente cruciales que permitirán que la reforma del Consejo de Seguridad avance en forma decisiva o se estanque indefinidamente se adoptarán en Washington, Londres, París, Beijing o Moscú.
","Действительно жизненно важные решения, которые позволят продвигать реформу Совета Безопасности или заведут ее в тупик на неопределенное время, будут приниматься в Вашингтоне, Лондоне, Париже, Пекине или Москве.
","可使安全理事会改革果断前进还是无限期拖延的真正关键性决定将在华盛顿、伦敦、巴黎、北京或莫斯科作出。
","Les décisions véritablement cruciales qui permettront la réforme du Conseil de sécurité afin de le mettre en mesure d'évoluer de façon décisive ou qui la bloqueront définitivement vont être prises à Washington, à Londres, à Paris, à Beijing ou à Moscou.
"
"It has not been clear that the current permanent members really want change except on their own terms and in circumstances that will not erode their current status and prerogatives.
","No ha quedado claro que los actuales miembros permanentes deseen realmente cambios a menos que estén de acuerdo con sus propias condiciones y en circunstancias que no menoscaben su rango y sus prerrogativas actuales.
","Было неясно, действительно ли нынешние постоянные члены хотят изменений, или только изменений на их собственных условиях и в обстоятельствах, которые не повлияют неблагоприятно на их сегодняшний статус и прерогативы.
","还不清楚现在的常任理事国是否只是根据它们的条件和在不损害其目前地位和特权的情况下才真心希望变革。
","Il n'est pas certain que les membres permanents veuillent véritablement un changement, si ce n'est à leurs conditions, et dans des circonstances qui n'entameront pas leur statut et prérogatives actuels.
"
"Critical ambiguities in their positions have held up progress and will continue to do so unless clarified.
","Ambigüedades críticas en sus posiciones han detenido el progreso y continuarán haciéndolo si no se aclaran.
","Неопределенность их позиций сдерживала прогресс, и это будет продолжаться вплоть до их прояснения.
","关键问题上他们的立场模棱两可,这已经阻碍了进展,除非予以澄清,否则还会继续阻碍。
","Des ambiguïtés cruciales que l'on relève dans leurs positions ont entravé les progrès et continueront de les entraver tant qu'elles ne seront pas éclaircies.
"
"One school of thought is that we should decide on Security Council reform during this General Assembly.
","Algunos consideran que debemos decidir sobre la reforma del Consejo de Seguridad durante este período de sesiones de la Asamblea General.
","Вопрос заключается в том, что мы должны принять решение о реформе Совета Безопасности в ходе нынешней сессии Генеральной Ассамблеи.
","一种看法是我们应在本届大会期间决定安全理事会的改革。
","Selon une certaine école de pensée, nous devrions décider de la réforme du Conseil de sécurité au cours de la présente session de l'Assemblée générale.
"
"But precisely because this is so, we need to ask: What is it that we are going to decide upon?
","No obstante, precisamente porque es así, cabe preguntar: ¿Sobre qué vamos a tomar decisiones?
","Однако именно в связи с этим мы должны спросить: что мы собираемся решать?
","但是正因为如此,我们不禁要问:我们要决定的是什么?答案很不清楚。
","Mais c'est précisément pour cette raison que nous devons nous poser la question : sur quoi allons-nous nous prononcer?
"
"Please permit me to spell out some of these contradictions and ambiguities.
","Permítaseme indicar algunas de esas contradicciones y ambigüedades.
","Позвольте мне остановиться на некоторых таких противоречиях и неопределенностях.
","请允许我详细说明其中的一些矛盾和含混之处。
","Je voudrais évoquer quelques-unes de ces contradictions et de ces ambiguïtés.
"
"Several permanent members have been categoric only in their desire to see Japan and Germany as new permanent members.
","Varios miembros permanentes han sido categóricos sólo en cuanto a su deseo de que el Japón y Alemania se conviertan en miembros permanentes.
","Некоторые постоянные члены решительно выступали за принятие только Японии и Германии в число новых постоянных членов.
","几个常任理事国只是明确的表示愿意日本和德国成为常任理事国。
","Plusieurs membres permanents n'ont été catégoriques que dans leur désir de voir le Japon et l'Allemagne devenir de nouveaux membres permanents.
"
"Many other countries, including my own, would agree that, when general agreement is reached on the expansion of the Security Council, Japan and Germany should be new permanent members.
","Muchos otros países, incluido el mío, convendrán en que, cuando se logre el acuerdo general sobre la ampliación del Consejo de Seguridad, el Japón y Alemania deben ser nuevos miembros permanentes.
","Многие другие страны, в том числе моя, согласились бы, в случае достижения решения о расширении Совета Безопасности, с принятием Японии и Германии в число новых постоянных членов.
","其他许多国家,包括我国都会赞成在就扩大安全理事会达成一般性协议时,日本和德国应成为新的常任理事国。
","De nombreux autres pays, dont le mien, seraient d'accord, lorsqu'un accord général sur l'élargissement du Conseil de sécurité aura été atteint, pour que le Japon et l'Allemagne deviennent de nouveaux membres permanents.
"
"But an equally large number of countries, and I believe Japan and Germany are among them, would also agree that any general agreement on expansion must include some developing countries as new permanent members to reflect new international realities.
","Pero igualmente muchos países —y creo que el Japón y Alemania se encuentran entre ellos— también convendrán en que todo acuerdo general sobre la ampliación debe incluir a algunos países en desarrollo como nuevos miembros permanentes para reflejar la nueva realidad internacional.
","Однако такое же большое число стран - и я думаю, что Япония и Германия тоже - также согласились бы с тем, чтобы любая общая договоренность о расширении предусматривала включение некоторых развивающихся стран в качестве новых постоянных членов для отражения новых международных реальностей.
","但同样多的国家,我想其中有日本和德国,也会赞成就扩大问题达成的任何一般性协议都应该包括某些发展中国家成为新的常任理事国,以便反映新的国际现实。
","Mais un nombre tout aussi grand de pays, et je pense que le Japon et l'Allemagne figurent parmi eux, considèrent également que tout accord général d'élargissement du Conseil devrait prévoir l'intégration de pays en développement parmi les nouveaux membres permanents, afin qu'il soit tenu compte des réalités internationales nouvelles.
"
"On this point most permanent members have been far less clear.
","Sobre este aspecto, la mayoría de los miembros permanentes han estado muy lejos de ser claros.
","Позиция большинства постоянных членов по этому вопросу недостаточно ясна.
","在这个问题上大多数常任理事国的态度远不明朗。
","Sur ce point, la plupart des membres permanents ont été beaucoup moins clairs.
"
"When challenged, several of them have recently for the first time conceded that in addition to Japan and Germany they would in principle be willing to accept three permanent seats for developing nations from the regions of Africa, Asia and Latin America.
","Ante las preguntas insistentes, varios de ellos admitieron por primera vez hace poco que, además del Japón y de Alemania, en principio estarían dispuestos a aceptar a tres miembros permanentes de los países en desarrollo de las regiones de África, Asia y América Latina.
","В ответ на прямой вопрос некоторые из них недавно впервые признали, что наряду с включением в состав Совета Японии и Германии они в принципе не против предоставления трех мест постоянных членов развивающимся странам из регионов Африки, Азии и Латинской Америки.
","受到追问时,其中一些最近第一次表示除了日本和德国外它们在原则上愿意接受来自非洲、亚洲和拉丁美洲区域的三个发展中国家的常任理事国席位。
","Invités à se prononcer, plusieurs d'entre eux ont admis récemment pour la première fois qu'outre l'Allemagne et le Japon, ils seraient en principe disposés à accepter trois sièges permanents pour les pays en développement des régions d'Afrique, d'Asie et d'Amérique latine.
"
"This is welcome progress.
","Este es un adelanto que celebramos.
","Этот прогресс можно только приветствовать.
","这是令人欢迎的进展。
","C'est un progrès dont nous nous félicitons.
"
"Nevertheless, important ambiguities still remain.
","Pero siguen habiendo ambigüedades substanciales.
","Тем не менее, много важных вопросов остаются нерешенными.
","然而,仍然有一些重要的模棱两可之处。
","Néanmoins, d'importantes ambiguïtés subsistent.
"
"It has also been suggested that they could be subject to some system of rotation within the regions.
","También se ha sugerido que podría aplicarse algún sistema de rotación en cada región.
","Предлагалось также, что они будут подпадать под какую-то систему ротации внутри регионов.
","也有人建议采用某种区域内轮换制度。
","On a également dit qu'ils pourraient faire l'objet d'un système de roulement au sein des régions.
"
"None of these questions will be easy to answer.
","No será fácil responder a ninguna de estas preguntas.
","Ни на один из этих вопросов нет легких ответов.
","所有这些问题都不容易回答。
","Aucune de ces questions ne trouvera aisément une réponse.
"
"They have been debated for the last three years without satisfactory answers.
","Se han venido debatiendo durante los últimos tres años sin que se les hayan encontrado respuestas satisfactorias.
","На протяжении трех лет они обсуждались безрезультатно.
","过去三年来对这些问题进行了辩论,却未得到令人满意的答案。
","Elles sont débattues depuis trois ans sans donner lieu à des réponses satisfaisantes.
"
"Such a discriminatory situation would be clearly unacceptable to a majority of Member States, including many of those that aspire to permanent status.
","Obviamente, una situación discriminatoria de esa naturaleza sería inaceptable para la mayoría de los Estados Miembros, incluidos muchos de los que aspiran a la condición de miembros permanentes.
","Такая дискриминационная ситуация, безусловно, будет неприемлемой для большинства государств-членов, включая многих из тех, кто рассчитывает на постоянный статус.
","这种歧视的状况显然是大多数会员国所不能接受的,包括许多有志获得常任理事国地位的许多国家。
","Une telle situation discriminatoire serait évidemment inacceptable pour la majorité des États Membres, y compris pour les nombreux pays qui aspirent au statut de membre permanent.
"
"What will be the status of the new permanent members?
","¿Cuál sería la condición de los nuevos miembros permanentes?
","Каков будет статус этих новых постоянных членов?
","新的常任理事国的地位如何?
","Quel sera le statut des nouveaux membres permanents?
"
"Even those current permanent members that have strongly supported Germany’s and Japan’s aspirations have been silent on whether Germany and Japan should have the veto.
","Incluso los miembros permanentes actuales que han apoyado con firmeza las aspiraciones de Alemania y del Japón han permanecido en silencio en lo atinente a si dichos países debieran gozar del derecho de veto.
","Даже те постоянные члены, которые решительно поддерживают устремления Германии и Японии, сохраняют молчание в отношении того, следует ли предоставлять Германии и Японии право вето.
","即使那些坚决支持德国和日本愿望的现任常任理事国对德国和日本是否应有否决权也一直避不表态。
","Les membres permanents actuels qui ont fermement soutenu les aspirations de l'Allemagne et du Japon sont restés eux-mêmes silencieux sur la question de savoir s'il fallait octroyer à ces deux pays le droit de veto.
"
"Even treaty allies of Japan and Germany, countries that have pledged to go to war at their side and for them, have taken no position on this crucial question.
","Ni siquiera los países que son aliados del Japón y de Alemania en virtud de un tratado, países que se han comprometido a ir a la guerra junto a ellos y por ellos, han asumido una posición sobre esta cuestión fundamental.
","Даже союзники Японии и Германии по договорам - страны, которые обязались воевать на их стороне и за них, не определили свою позицию по этому важному вопросу.
","就连日本和德国的条约盟国,那些保证要同它们共同战斗和为它们战斗的国家,对这个关键问题也不表明立场。
","Les pays qui sont alliés par traités au Japon et à l'Allemagne, des pays qui se sont engagés à entrer en guerre à leur côté et pour eux, n'ont eux-mêmes adopté aucune position sur cette question cruciale.
"
"This, in our view, makes it even more difficult to believe that any developed country permanent member would ever allow any developing country to acquire the veto, even though they have made it clear that they want to retain unrestricted use of the veto for themselves.
","A nuestro criterio, esto hace aún más difícil creer que algún país desarrollado que es miembro permanente podría aceptar algún día que un país en desarrollo adquiriera el derecho de veto, aunque sí ha quedado bien en claro que los miembros permanentes actuales quieren conservar para ellos el uso ilimitado del veto.
","По нашему мнению, это в еще большей степени мешает поверить в то, что какая-то развитая страна, являющаяся постоянным членом, когда-либо позволит какой-либо развивающейся стране получить право вето, даже если они и заявили, что они хотят сохранить за собой неограниченное использование права вето.
","在我们看来,这就使人们更难相信任何发达国家常任理事国会允许任何发展中国家获得否决权,尽管它们已明确表示想为自己保留对否决权的无限制使用。
","Cela fait qu'il est encore plus difficile d'imaginer qu'un pays développé, quel qu'il soit, ayant le statut de membre permanent, pourrait accepter qu'un pays en développement jouisse du droit de veto, même s'ils ont indiqué clairement qu'ils entendaient quant à eux user sans restriction de ce droit de veto.
"
"The powers of new permanent members are not questions that can be deferred to a later date merely to make it easier to quickly determine the identity of the new permanent members.
","Las atribuciones de los nuevos miembros permanentes no son cuestiones que puedan aplazarse para una fecha posterior sólo para facilitar la rápida determinación de la identidad de los nuevos miembros permanentes.
","Полномочия новых постоянных членов - это не вопросы, которые можно отложить на более поздний срок, исходя из того, что позднее будет легче быстро выработать определение постоянных членов.
","不能为了更容易很快确定由谁担任新的常任理事国而把新常任理事国权力问题推迟到以后解决。
","La question des pouvoirs à conférer aux nouveaux membres permanents ne peut être reportée à une date ultérieure pour simplement faciliter une prompte désignation des nouveaux membres permanents.
"
"Is a new permanent member really a permanent member if it does not have the same powers as the original five permanent members?
","¿Acaso un nuevo miembro permanente es realmente un miembro permanente si no tiene las mismas atribuciones que los cinco miembros permanentes originales?
","Можно ли назвать нового постоянного члена действительно постоянным членом, если у него нет тех же полномочий, которые имеют первоначальные пять постоянных членов?
","如果一个新的常任理事国没有与最初的五个常任理事国相同的权力,那么它还是真正的常任理事国吗?
","Un nouveau membre permanent sera-t-il véritablement membre permanent du Conseil s'il ne dispose pas des mêmes pouvoirs que ceux des membres permanents originels?
"
"Article 27 has been controversial from the very founding of the United Nations.
","El Artículo 27 ha sido polémico desde la fundación de las Naciones Unidas.
","С самого момента формирования Организации Объединенных Наций статья 27 была противоречивой.
","从创立联合国之始对第二十七条就有争议。
","L'Article 27 suscite des controverses depuis la création même de l'ONU.
"
"There is now a wide consensus that the use of the veto should be curtailed with a view to its eventual abolition.
","En la actualidad, hay un amplio consenso sobre la idea de que debe restringirse el uso del veto con miras a su abolición definitiva.
","В настоящее время сложился широкий консенсус в отношении того, что использование вето необходимо сворачивать, с тем чтобы в конце концов упразднить его.
","现在人们普遍认为,应限制使用否决权,以便最终废除否决权。
","Il existe à présent un large consensus sur le fait que le recours au droit de veto devrait être restreint en attendant son abolition finale.
"
"The reality, of course, is that this is not going to happen any time soon.
","La realidad, por supuesto, es que eso no va a suceder en un futuro próximo.
","Безусловно, реальность такова, что этого не произойдет в ближайшем будущем.
","当然现实是这根本不可能很快做到。
","Il est évident que cela n'est pas pour demain.
"
"And it is not without a certain utility in so far as it helps prevent conflicts among the major Powers which could undermine the United Nations.
","Y no sin una cierta utilidad, en la medida en que ayude a evitar conflictos entre las grandes Potencias, que podrían socavar a las Naciones Unidas.
","В нем есть даже определенная польза, поскольку вето помогает предотвращать разногласия между крупнейшими державами, что могло бы подорвать Организацию Объединенных Наций.
","而且否决权并非没有一定的作用,因为它有助于防止可能对联合国造成破坏的大国之间发生冲突。
","Et il comporte une certaine utilité dans la mesure où il empêche des conflits entre les grandes puissances, qui pourraient porter préjudice aux Nations Unies.
"
"It has been argued that the veto acts as a fail-safe mechanism.
","Se ha argumentado que el veto actúa como un mecanismo de seguridad.
","Утверждается, что вето - это бесперебойный механизм.
","有人说否决权起到防止失灵机制的作用。
","On a prétendu que le droit de veto constituait un mécanisme de sauvegarde.
"
"The veto will prevent those countries that are so essential to the maintenance of peace and security and to the operation of the United Nations that they deserve permanent status from being compelled to take any action that would lead to conflicts among themselves.
","Así, el veto evitaría que aquellos países que son tan fundamentales para el mantenimiento de la paz y la seguridad y para el funcionamiento de las Naciones Unidas como para merecer la condición de miembro permanente se vieran obligados a tomar medidas que pudieran llevar a conflictos entre ellos mismos.
","Вето не даст возможность тем странам, которые играют настолько ведущую роль в поддержании мира и безопасности и в деятельности Организации Объединенных Наций, что заслуживают постоянного статуса в Совете, предпринять какие-либо действия, которые могли бы привести к конфликтам между ними.
","一些国家对维护和平与安全以及对联合国的行动如此重要,因而应有常任理事国地位;否决权防止这些国家被迫采取将导致它们之间冲突的行动。
","Le droit de veto empêche ces pays, dont l'importance pour le maintien de la paix et de la sécurité ainsi que pour le fonctionnement des Nations Unies est telle qu'ils méritent un statut permanent, de prendre des mesures qui pourraient conduire à des conflits entre eux.
"
"Three out of the five current permanent members have also been adamantly opposed to the expansion of the Security Council beyond a total of 20 or 21 members.
","Tres de los cinco miembros permanentes actuales se han opuesto también inexorablemente a la ampliación del Consejo de Seguridad más allá de un total de 20 ó 21 miembros.
","Три из пяти нынешних постоянных членов решительно выступали также против расширения Совета Безопасности за пределы 20 или 21 члена.
","五个常任理事国中有三个还坚决反对把安全理事会成员总数扩大到20或21以上。
","Trois des cinq membres permanents se sont également catégoriquement opposés à l'élargissement du Conseil de sécurité au-delà d'un nombre total de 20 ou 21 membres.
"
"This effectively blocks any expansion of the Security Council.
","Esto, en realidad, impide toda expansión del Consejo de Seguridad.
","Это эффективно блокирует любое расширение Совета Безопасности.
","这实际上阻止了安全理事会的任何扩大。
","Cela restreint en fait tout élargissement du Conseil de sécurité.
"
"Let us suppose that agreement is reached on the identity of the five new permanent members: Japan and Germany and three from the developing countries, whichever they may be.
","Supongamos que se llegue a un acuerdo sobre la identidad de los cinco nuevos miembros permanentes: el Japón y Alemania y tres de los países en desarrollo, cualesquiera que sean.
","Достаточно предположить, что достигается согласие в отношении выбора пяти новых членов: Япония и Германия и какие-либо три развивающиеся страны.
","让我们假设对五个新常任理事国的国别已达成一致意见:日本和德国以及3个发展中国家,无论是那些国家。
","Supposons que l'on s'accorde sur le nom des cinq nouveaux membres permanents : le Japon et l'Allemagne et trois autres États appartenant au groupe des pays en développement, quels qu'ils soient.
"
"But if the current permanent members that argue against an expansion of the Security Council beyond 21 members remain firm in their position, this would mean only one additional non-permanent seat for the 165 remaining members of the United Nations, all of which have a desire and a right to serve the United Nations on the Security Council at least occasionally.
","Pero si los miembros permanentes actuales que argumentan en contra de que el Consejo de Seguridad se amplíe más allá de 21 miembros siguen firmes en su postura, ello significaría que sólo quedaría un puesto adicional no permanente para los 165 miembros restantes de las Naciones Unidas, todos los cuales tienen el deseo y el derecho de servir a las Naciones Unidas en el Consejo de Seguridad por lo menos de manera ocasional.
","Но если нынешние постоянные члены, выступающие против расширения Совета Безопасности за пределы 21 члена, будут настаивать на своем, то это будет означать выделение лишь одного дополнительного непостоянного места для 165 оставшихся членов Организации Объединенных Наций - все из которых имеют желание и право служить Организации Объединенных Наций, являясь членом Совета Безопасности хотя бы время от времени.
","但如果那些反对把安全理事会扩大到21名成员以上的现任常任理事国仍然坚持它们的立场,这将意味着从联合国其余的165个成员中只能再增加1名非常任理事国席位,而所有这些国家都有愿望并有权利至少偶尔在安全理事会内为联合国服务。
","Mais, si les membres permanents actuels qui plaident contre un élargissement du Conseil de sécurité au-delà de 21 membres restent campés sur leur position, cela signifierait qu'un seul siège non permanent supplémentaire serait octroyé aux 165 autres Membres de l'Organisation des Nations Unies, qui ont tous le désir et le droit de servir l'ONU en siégeant au Conseil de sécurité ne fût-ce qu'occasionnellement.
"
"This inequitable arrangement would certainly be rejected by the majority.
","Este arreglo injusto sería, sin duda, rechazado por la mayoría.
","Это несправедливое решение, безусловно, будет отвергнуто большинством членов.
","这种不公平的安排必然会受到大多数国家的反对。
","Cet arrangement inéquitable serait évidemment rejeté par la majorité.
"
"Moreover, creating five new permanent members in a Security Council of 21 will seriously upset the present balance between permanent seats and non-permanent seats.
","Además, la creación de cinco nuevos miembros permanentes en un Consejo de Seguridad de 21 miembros trastornaría gravemente el equilibrio que ahora existe entre los puestos permanentes y no permanentes.
","Кроме того, создание пяти новых постоянных членов в Совете Безопасности в рамках 21 члена серьезно нарушит существующий баланс между постоянными и непостоянными членами.
","此外,在21个成员的安全理事会内增加5个新的常任理事国将严重地破坏目前常任席位同非常任席位之间的平衡。
","En outre, accepter cinq nouveaux membres permanents dans un Conseil de sécurité où il y en aurait déjà 21 ne pourrait que déséquilibrer gravement le rapport actuel entre sièges permanents et sièges non permanents.
"
"This is also a situation which will not be acceptable to the majority of the Member States.
","Esta situación tampoco será aceptable para la mayoría de los Estados Miembros.
","Это также породит ситуацию, неприемлемую для большинства государств-членов.
","这也是大多数会员国所不能接受的一种局面。
","C'est également une situation qui sera inacceptable pour la majorité des États Membres.
"
